Image, Date, Time, Cloud_Coverage 
2015-12-16-08-00-01-wahrsis3-low.jpg,2015:12:16,08:00:01,0.196308
2015-12-16-08-02-01-wahrsis3-low.jpg,2015:12:16,08:02:01,0.867288
2015-12-16-08-04-00-wahrsis3-low.jpg,2015:12:16,08:04:01,0.863532
2015-12-16-08-06-01-wahrsis3-low.jpg,2015:12:16,08:06:01,0.871212
2015-12-16-08-08-00-wahrsis3-low.jpg,2015:12:16,08:08:01,0.84238
2015-12-16-08-10-01-wahrsis3-low.jpg,2015:12:16,08:10:01,0.85154
2015-12-16-08-12-01-wahrsis3-low.jpg,2015:12:16,08:12:01,0.878932
2015-12-16-08-14-01-wahrsis3-low.jpg,2015:12:16,08:14:01,0.141812
2015-12-16-08-16-01-wahrsis3-low.jpg,2015:12:16,08:16:01,0.15684
2015-12-16-08-18-01-wahrsis3-low.jpg,2015:12:16,08:18:01,0.863696
2015-12-16-08-20-01-wahrsis3-low.jpg,2015:12:16,08:20:01,0.138348
2015-12-16-08-22-01-wahrsis3-low.jpg,2015:12:16,08:22:01,0.13832
2015-12-16-08-24-01-wahrsis3-low.jpg,2015:12:16,08:24:01,0.150564
2015-12-16-08-26-00-wahrsis3-low.jpg,2015:12:16,08:26:01,0.148416
2015-12-16-08-28-01-wahrsis3-low.jpg,2015:12:16,08:28:01,0.152628
2015-12-16-08-30-01-wahrsis3-low.jpg,2015:12:16,08:30:01,0.843652
2015-12-16-08-32-01-wahrsis3-low.jpg,2015:12:16,08:32:01,0.765136
2015-12-16-08-34-01-wahrsis3-low.jpg,2015:12:16,08:34:01,0.828168
2015-12-16-08-36-01-wahrsis3-low.jpg,2015:12:16,08:36:01,0.781692
2015-12-16-08-38-01-wahrsis3-low.jpg,2015:12:16,08:38:01,0.787064
2015-12-16-08-40-01-wahrsis3-low.jpg,2015:12:16,08:40:01,0.827192
2015-12-16-08-42-01-wahrsis3-low.jpg,2015:12:16,08:42:01,0.736532
2015-12-16-08-44-01-wahrsis3-low.jpg,2015:12:16,08:44:01,0.770296
2015-12-16-08-46-01-wahrsis3-low.jpg,2015:12:16,08:46:01,0.734452
2015-12-16-08-48-01-wahrsis3-low.jpg,2015:12:16,08:48:01,0.783508
2015-12-16-08-50-00-wahrsis3-low.jpg,2015:12:16,08:50:01,0.665056
2015-12-16-08-52-01-wahrsis3-low.jpg,2015:12:16,08:52:01,0.709452
2015-12-16-08-54-01-wahrsis3-low.jpg,2015:12:16,08:54:01,0.708396
2015-12-16-08-56-01-wahrsis3-low.jpg,2015:12:16,08:56:01,0.722304
2015-12-16-08-58-01-wahrsis3-low.jpg,2015:12:16,08:58:01,0.731652
2015-12-16-09-00-01-wahrsis3-low.jpg,2015:12:16,09:00:01,0.784504
2015-12-16-09-02-01-wahrsis3-low.jpg,2015:12:16,09:02:01,0.789256
2015-12-16-09-04-00-wahrsis3-low.jpg,2015:12:16,09:04:01,0.700188
2015-12-16-09-06-01-wahrsis3-low.jpg,2015:12:16,09:06:01,0.662472
2015-12-16-09-08-01-wahrsis3-low.jpg,2015:12:16,09:08:01,0.65112
2015-12-16-09-10-01-wahrsis3-low.jpg,2015:12:16,09:10:01,0.758384
2015-12-16-09-12-00-wahrsis3-low.jpg,2015:12:16,09:12:00,0.756196
2015-12-16-09-14-01-wahrsis3-low.jpg,2015:12:16,09:14:01,0.776228
2015-12-16-09-16-01-wahrsis3-low.jpg,2015:12:16,09:16:01,0.7429
2015-12-16-09-18-01-wahrsis3-low.jpg,2015:12:16,09:18:01,0.778948
2015-12-16-09-20-01-wahrsis3-low.jpg,2015:12:16,09:20:01,0.760284
2015-12-16-09-22-01-wahrsis3-low.jpg,2015:12:16,09:22:01,0.767652
2015-12-16-09-24-01-wahrsis3-low.jpg,2015:12:16,09:24:01,0.777276
2015-12-16-09-26-00-wahrsis3-low.jpg,2015:12:16,09:26:01,0.736008
2015-12-16-09-28-00-wahrsis3-low.jpg,2015:12:16,09:28:01,0.754108
2015-12-16-09-30-01-wahrsis3-low.jpg,2015:12:16,09:30:01,0.75766
2015-12-16-09-32-00-wahrsis3-low.jpg,2015:12:16,09:32:01,0.746884
2015-12-16-09-34-01-wahrsis3-low.jpg,2015:12:16,09:34:01,0.7729
2015-12-16-09-36-01-wahrsis3-low.jpg,2015:12:16,09:36:01,0.087588
2015-12-16-09-38-01-wahrsis3-low.jpg,2015:12:16,09:38:01,0.089688
2015-12-16-09-40-00-wahrsis3-low.jpg,2015:12:16,09:40:01,0.094376
2015-12-16-09-42-01-wahrsis3-low.jpg,2015:12:16,09:42:01,0.736228
2015-12-16-09-44-01-wahrsis3-low.jpg,2015:12:16,09:44:01,0.09412
2015-12-16-09-46-01-wahrsis3-low.jpg,2015:12:16,09:46:01,0.073232
2015-12-16-09-48-00-wahrsis3-low.jpg,2015:12:16,09:48:00,0.06824
2015-12-16-09-50-01-wahrsis3-low.jpg,2015:12:16,09:50:01,0.75122
2015-12-16-09-52-01-wahrsis3-low.jpg,2015:12:16,09:52:01,0.772604
2015-12-16-09-54-00-wahrsis3-low.jpg,2015:12:16,09:54:01,0.754696
2015-12-16-09-56-00-wahrsis3-low.jpg,2015:12:16,09:56:01,0.767272
2015-12-16-09-58-01-wahrsis3-low.jpg,2015:12:16,09:58:01,0.793024
2015-12-16-10-00-01-wahrsis3-low.jpg,2015:12:16,10:00:01,0.76616
2015-12-16-10-00-21-wahrsis3-low.jpg,2015:12:16,10:00:21,0.8066
2015-12-16-10-00-41-wahrsis3-low.jpg,2015:12:16,10:00:41,0.816508
2015-12-16-10-01-01-wahrsis3-low.jpg,2015:12:16,10:01:01,0.79306
2015-12-16-10-01-21-wahrsis3-low.jpg,2015:12:16,10:01:21,0.791264
2015-12-16-10-01-41-wahrsis3-low.jpg,2015:12:16,10:01:41,0.787188
2015-12-16-10-02-01-wahrsis3-low.jpg,2015:12:16,10:02:01,0.798408
2015-12-16-10-02-21-wahrsis3-low.jpg,2015:12:16,10:02:21,0.785588
2015-12-16-10-02-41-wahrsis3-low.jpg,2015:12:16,10:02:41,0.792776
2015-12-16-10-03-01-wahrsis3-low.jpg,2015:12:16,10:03:01,0.810104
2015-12-16-10-03-21-wahrsis3-low.jpg,2015:12:16,10:03:21,0.818284
2015-12-16-10-03-41-wahrsis3-low.jpg,2015:12:16,10:03:41,0.803856
2015-12-16-10-04-00-wahrsis3-low.jpg,2015:12:16,10:04:01,0.77688
2015-12-16-10-04-20-wahrsis3-low.jpg,2015:12:16,10:04:21,0.821736
2015-12-16-10-04-40-wahrsis3-low.jpg,2015:12:16,10:04:41,0.833384
2015-12-16-10-04-59-wahrsis3-low.jpg,2015:12:16,10:05:00,0.823008
2015-12-16-10-05-19-wahrsis3-low.jpg,2015:12:16,10:05:20,0.81382
2015-12-16-10-05-39-wahrsis3-low.jpg,2015:12:16,10:05:40,0.813
2015-12-16-10-05-59-wahrsis3-low.jpg,2015:12:16,10:05:59,0.78972
2015-12-16-10-06-19-wahrsis3-low.jpg,2015:12:16,10:06:19,0.81588
2015-12-16-10-06-39-wahrsis3-low.jpg,2015:12:16,10:06:39,0.813728
2015-12-16-10-07-01-wahrsis3-low.jpg,2015:12:16,10:07:01,0.827824
2015-12-16-10-07-21-wahrsis3-low.jpg,2015:12:16,10:07:21,0.820076
2015-12-16-10-07-41-wahrsis3-low.jpg,2015:12:16,10:07:41,0.794728
2015-12-16-10-08-01-wahrsis3-low.jpg,2015:12:16,10:08:01,0.821536
2015-12-16-10-08-21-wahrsis3-low.jpg,2015:12:16,10:08:21,0.793272
2015-12-16-10-08-41-wahrsis3-low.jpg,2015:12:16,10:08:42,0.7867
2015-12-16-10-09-01-wahrsis3-low.jpg,2015:12:16,10:09:01,0.768052
2015-12-16-10-09-21-wahrsis3-low.jpg,2015:12:16,10:09:21,0.7931
2015-12-16-10-09-41-wahrsis3-low.jpg,2015:12:16,10:09:41,0.800672
2015-12-16-10-10-01-wahrsis3-low.jpg,2015:12:16,10:10:01,0.731272
2015-12-16-10-10-21-wahrsis3-low.jpg,2015:12:16,10:10:21,0.80082
2015-12-16-10-10-41-wahrsis3-low.jpg,2015:12:16,10:10:41,0.067156
2015-12-16-10-11-00-wahrsis3-low.jpg,2015:12:16,10:11:01,0.802956
2015-12-16-10-11-20-wahrsis3-low.jpg,2015:12:16,10:11:21,0.724724
2015-12-16-10-11-40-wahrsis3-low.jpg,2015:12:16,10:11:41,0.794956
2015-12-16-10-12-01-wahrsis3-low.jpg,2015:12:16,10:12:01,0.800316
2015-12-16-10-12-21-wahrsis3-low.jpg,2015:12:16,10:12:21,0.797312
2015-12-16-10-12-41-wahrsis3-low.jpg,2015:12:16,10:12:41,0.06252
2015-12-16-10-13-00-wahrsis3-low.jpg,2015:12:16,10:13:01,0.754248
2015-12-16-10-13-20-wahrsis3-low.jpg,2015:12:16,10:13:21,0.77984
2015-12-16-10-13-41-wahrsis3-low.jpg,2015:12:16,10:13:41,0.767616
2015-12-16-10-14-01-wahrsis3-low.jpg,2015:12:16,10:14:01,0.788044
2015-12-16-10-14-21-wahrsis3-low.jpg,2015:12:16,10:14:22,0.80924
2015-12-16-10-14-42-wahrsis3-low.jpg,2015:12:16,10:14:42,0.746948
2015-12-16-10-15-01-wahrsis3-low.jpg,2015:12:16,10:15:01,0.073988
2015-12-16-10-15-21-wahrsis3-low.jpg,2015:12:16,10:15:21,0.071416
2015-12-16-10-15-41-wahrsis3-low.jpg,2015:12:16,10:15:41,0.775516
2015-12-16-10-16-01-wahrsis3-low.jpg,2015:12:16,10:16:01,0.774512
2015-12-16-10-16-20-wahrsis3-low.jpg,2015:12:16,10:16:21,0.78922
2015-12-16-10-17-20-wahrsis3-low.jpg,2015:12:16,10:17:20,0.079864
2015-12-16-10-17-40-wahrsis3-low.jpg,2015:12:16,10:17:40,0.089392
2015-12-16-10-18-01-wahrsis3-low.jpg,2015:12:16,10:18:01,0.086744
2015-12-16-10-18-21-wahrsis3-low.jpg,2015:12:16,10:18:21,0.090024
2015-12-16-10-18-41-wahrsis3-low.jpg,2015:12:16,10:18:41,0.092056
2015-12-16-10-19-01-wahrsis3-low.jpg,2015:12:16,10:19:01,0.09644
2015-12-16-10-19-21-wahrsis3-low.jpg,2015:12:16,10:19:21,0.086772
2015-12-16-10-19-41-wahrsis3-low.jpg,2015:12:16,10:19:41,0.700028
2015-12-16-10-20-00-wahrsis3-low.jpg,2015:12:16,10:20:00,0.085324
2015-12-16-10-22-00-wahrsis3-low.jpg,2015:12:16,10:22:00,0.777724
2015-12-16-10-24-01-wahrsis3-low.jpg,2015:12:16,10:24:01,0.103084
2015-12-16-10-26-00-wahrsis3-low.jpg,2015:12:16,10:26:00,0.091148
2015-12-16-10-28-00-wahrsis3-low.jpg,2015:12:16,10:28:00,0.0915
2015-12-16-10-30-01-wahrsis3-low.jpg,2015:12:16,10:30:01,0.09676
2015-12-16-10-32-01-wahrsis3-low.jpg,2015:12:16,10:32:01,0.077688
2015-12-16-10-34-01-wahrsis3-low.jpg,2015:12:16,10:34:01,0.082556
2015-12-16-10-36-00-wahrsis3-low.jpg,2015:12:16,10:36:01,0.1017
2015-12-16-10-38-01-wahrsis3-low.jpg,2015:12:16,10:38:01,0.109536
2015-12-16-10-40-00-wahrsis3-low.jpg,2015:12:16,10:40:01,0.12618
2015-12-16-10-42-00-wahrsis3-low.jpg,2015:12:16,10:42:01,0.137668
2015-12-16-10-44-00-wahrsis3-low.jpg,2015:12:16,10:44:00,0.12462
2015-12-16-10-46-01-wahrsis3-low.jpg,2015:12:16,10:46:01,0.113664
2015-12-16-10-48-01-wahrsis3-low.jpg,2015:12:16,10:48:01,0.136828
2015-12-16-10-50-00-wahrsis3-low.jpg,2015:12:16,10:50:00,0.118068
2015-12-16-10-52-01-wahrsis3-low.jpg,2015:12:16,10:52:01,0.1139
2015-12-16-10-54-00-wahrsis3-low.jpg,2015:12:16,10:54:00,0.097316
2015-12-16-10-56-01-wahrsis3-low.jpg,2015:12:16,10:56:01,0.121096
2015-12-16-10-58-01-wahrsis3-low.jpg,2015:12:16,10:58:01,0.222416
2015-12-16-11-00-00-wahrsis3-low.jpg,2015:12:16,11:00:00,0.123936
2015-12-16-11-02-01-wahrsis3-low.jpg,2015:12:16,11:02:01,0.081016
2015-12-16-11-04-00-wahrsis3-low.jpg,2015:12:16,11:04:01,0.136056
2015-12-16-11-06-00-wahrsis3-low.jpg,2015:12:16,11:06:01,0.125032
2015-12-16-11-08-00-wahrsis3-low.jpg,2015:12:16,11:08:00,0.177788
2015-12-16-11-10-00-wahrsis3-low.jpg,2015:12:16,11:10:00,0.840788
2015-12-16-11-12-01-wahrsis3-low.jpg,2015:12:16,11:12:01,0.200896
2015-12-16-11-14-01-wahrsis3-low.jpg,2015:12:16,11:14:01,0.187276
2015-12-16-11-16-00-wahrsis3-low.jpg,2015:12:16,11:16:00,0.84592
2015-12-16-11-18-00-wahrsis3-low.jpg,2015:12:16,11:18:00,0.20418
2015-12-16-11-20-01-wahrsis3-low.jpg,2015:12:16,11:20:01,0.848212
2015-12-16-11-22-01-wahrsis3-low.jpg,2015:12:16,11:22:01,0.205308
2015-12-16-11-24-01-wahrsis3-low.jpg,2015:12:16,11:24:01,0.837776
2015-12-16-11-26-01-wahrsis3-low.jpg,2015:12:16,11:26:01,0.85558
2015-12-16-11-28-01-wahrsis3-low.jpg,2015:12:16,11:28:01,0.213604
