Image, Date, Time, Cloud_Coverage 
2015-08-16-08-00-01-wahrsis3.jpg,2015:08:16,08:00:01,0.452424
2015-08-16-08-02-00-wahrsis3.jpg,2015:08:16,08:02:00,0.358504
2015-08-16-08-04-01-wahrsis3.jpg,2015:08:16,08:04:01,0.311236
2015-08-16-08-06-01-wahrsis3.jpg,2015:08:16,08:06:01,0.294536
2015-08-16-08-08-00-wahrsis3.jpg,2015:08:16,08:08:00,0.280728
2015-08-16-08-10-00-wahrsis3.jpg,2015:08:16,08:10:00,0.388924
2015-08-16-08-12-01-wahrsis3.jpg,2015:08:16,08:12:01,0.450564
2015-08-16-08-14-01-wahrsis3.jpg,2015:08:16,08:14:01,0.41522
2015-08-16-08-16-00-wahrsis3.jpg,2015:08:16,08:16:00,0.38852
2015-08-16-08-18-00-wahrsis3.jpg,2015:08:16,08:18:00,0.346164
2015-08-16-08-20-01-wahrsis3.jpg,2015:08:16,08:20:01,0.412736
2015-08-16-08-22-01-wahrsis3.jpg,2015:08:16,08:22:01,0.49214
2015-08-16-08-24-00-wahrsis3.jpg,2015:08:16,08:24:00,0.516176
2015-08-16-08-26-00-wahrsis3.jpg,2015:08:16,08:26:00,0.586808
2015-08-16-08-28-01-wahrsis3.jpg,2015:08:16,08:28:01,0.66292
2015-08-16-08-30-01-wahrsis3.jpg,2015:08:16,08:30:01,0.712404
2015-08-16-08-32-00-wahrsis3.jpg,2015:08:16,08:32:00,0.737536
2015-08-16-08-34-00-wahrsis3.jpg,2015:08:16,08:34:00,0.75576
2015-08-16-08-36-01-wahrsis3.jpg,2015:08:16,08:36:01,0.75386
2015-08-16-08-38-01-wahrsis3.jpg,2015:08:16,08:38:01,0.72672
2015-08-16-08-40-00-wahrsis3.jpg,2015:08:16,08:40:00,0.72286
2015-08-16-08-42-01-wahrsis3.jpg,2015:08:16,08:42:01,0.727412
2015-08-16-08-44-01-wahrsis3.jpg,2015:08:16,08:44:01,0.734916
2015-08-16-08-46-01-wahrsis3.jpg,2015:08:16,08:46:01,0.757364
2015-08-16-08-48-00-wahrsis3.jpg,2015:08:16,08:48:00,0.856756
2015-08-16-08-50-01-wahrsis3.jpg,2015:08:16,08:50:01,0.711904
2015-08-16-08-52-01-wahrsis3.jpg,2015:08:16,08:52:01,0.73588
2015-08-16-08-54-01-wahrsis3.jpg,2015:08:16,08:54:01,0.6873
2015-08-16-08-56-00-wahrsis3.jpg,2015:08:16,08:56:00,0.699556
2015-08-16-08-58-01-wahrsis3.jpg,2015:08:16,08:58:01,0.662164
2015-08-16-09-00-01-wahrsis3.jpg,2015:08:16,09:00:01,0.766756
2015-08-16-09-02-01-wahrsis3.jpg,2015:08:16,09:02:01,0.863084
2015-08-16-09-04-01-wahrsis3.jpg,2015:08:16,09:04:01,0.778292
2015-08-16-09-06-01-wahrsis3.jpg,2015:08:16,09:06:01,0.589832
2015-08-16-09-08-00-wahrsis3.jpg,2015:08:16,09:08:00,0.524852
2015-08-16-09-10-01-wahrsis3.jpg,2015:08:16,09:10:01,0.586504
2015-08-16-09-12-01-wahrsis3.jpg,2015:08:16,09:12:01,0.554456
2015-08-16-09-14-00-wahrsis3.jpg,2015:08:16,09:14:00,0.535188
2015-08-16-09-16-00-wahrsis3.jpg,2015:08:16,09:16:00,0.565796
2015-08-16-09-18-01-wahrsis3.jpg,2015:08:16,09:18:01,0.492576
2015-08-16-09-20-01-wahrsis3.jpg,2015:08:16,09:20:01,0.434712
2015-08-16-09-22-00-wahrsis3.jpg,2015:08:16,09:22:00,0.444892
2015-08-16-09-24-00-wahrsis3.jpg,2015:08:16,09:24:00,0.4463
2015-08-16-09-26-01-wahrsis3.jpg,2015:08:16,09:26:01,0.421084
2015-08-16-09-28-01-wahrsis3.jpg,2015:08:16,09:28:01,0.428376
2015-08-16-09-30-00-wahrsis3.jpg,2015:08:16,09:30:00,0.445872
2015-08-16-09-32-00-wahrsis3.jpg,2015:08:16,09:32:00,0.474356
2015-08-16-09-34-01-wahrsis3.jpg,2015:08:16,09:34:01,0.476204
2015-08-16-09-36-01-wahrsis3.jpg,2015:08:16,09:36:01,0.481276
2015-08-16-09-38-00-wahrsis3.jpg,2015:08:16,09:38:00,0.484116
2015-08-16-09-40-01-wahrsis3.jpg,2015:08:16,09:40:01,0.44818
2015-08-16-09-42-01-wahrsis3.jpg,2015:08:16,09:42:01,0.473292
2015-08-16-09-44-00-wahrsis3.jpg,2015:08:16,09:44:00,0.465216
2015-08-16-09-46-01-wahrsis3.jpg,2015:08:16,09:46:01,0.489116
2015-08-16-09-48-01-wahrsis3.jpg,2015:08:16,09:48:01,0.50684
